"Gene"
"Pocillopora_acuta_HIv2___RNAseq.g7235.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21019.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5773.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1964.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24068.t2"
"Pocillopora_acuta_HIv2___RNAseq.g2610.t1"
"Pocillopora_acuta_HIv2___TS.g26843.t2"
"Pocillopora_acuta_HIv2___TS.g20864.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3754.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11579.t2"
"Pocillopora_acuta_HIv2___RNAseq.g14468.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20661.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4099.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21810.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8093.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29951.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12147.t2"
"Pocillopora_acuta_HIv2___RNAseq.g1636.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6313.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30151.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3870.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14724.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30937.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18743.t1"
"Pocillopora_acuta_HIv2___TS.g31280.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29294.t1"
"Pocillopora_acuta_HIv2___TS.g28461.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5053.t1"
"Pocillopora_acuta_HIv2___RNAseq.g961.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26282.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6951.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20507.t1"
"Pocillopora_acuta_HIv2___TS.g2575.t1"
"Pocillopora_acuta_HIv2___TS.g6743.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24990.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8062.t1"
"Pocillopora_acuta_HIv2___TS.g4588.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29554.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20287.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20372.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3885.t1"
"Pocillopora_acuta_HIv2___TS.g17246.t2"
"Pocillopora_acuta_HIv2___RNAseq.g22839.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17245.t1"
"Pocillopora_acuta_HIv2___TS.g9589.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5538.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24701.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4498.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17671.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17234.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23432.t1"
"Pocillopora_acuta_HIv2___TS.g6933.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20992.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24191.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20608.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26677.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24101.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3920.t1"
"Pocillopora_acuta_HIv2___RNAseq.14108_t"
"Pocillopora_acuta_HIv2___RNAseq.g12899.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19349.t2b"
"Pocillopora_acuta_HIv2___TS.g18584.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26850.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20443.t1"
"Pocillopora_acuta_HIv2___TS.g28196.t1"
"Pocillopora_acuta_HIv2___TS.g5257.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9571.t1"
"Pocillopora_acuta_HIv2___TS.g25269.t1c"
"Pocillopora_acuta_HIv2___RNAseq.g1998.t1"
"Pocillopora_acuta_HIv2___TS.g16233.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20157.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13184.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29817.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4428.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6277.t1"
"Pocillopora_acuta_HIv2___TS.g27372.t2"
"Pocillopora_acuta_HIv2___RNAseq.g26238.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5503.t1"
