"Gene"
"Montipora_capitata_HIv3___RNAseq.g15049.t1"
"Montipora_capitata_HIv3___RNAseq.g41225.t1"
"Montipora_capitata_HIv3___RNAseq.g45577.t1"
"Montipora_capitata_HIv3___RNAseq.7417_t"
"Montipora_capitata_HIv3___RNAseq.g19770.t2"
"Montipora_capitata_HIv3___RNAseq.g41433.t1"
"Montipora_capitata_HIv3___RNAseq.g23219.t1"
"Montipora_capitata_HIv3___RNAseq.g41522.t1"
"Montipora_capitata_HIv3___RNAseq.g12718.t1"
"Montipora_capitata_HIv3___RNAseq.g27422.t1"
"Montipora_capitata_HIv3___RNAseq.g24184.t1"
"Montipora_capitata_HIv3___RNAseq.g39392.t1a"
"Montipora_capitata_HIv3___RNAseq.g1498.t1"
"Montipora_capitata_HIv3___RNAseq.g14673.t1"
"Montipora_capitata_HIv3___RNAseq.g472.t1"
"Montipora_capitata_HIv3___RNAseq.g30554.t1"
"Montipora_capitata_HIv3___RNAseq.g46367.t1"
"Montipora_capitata_HIv3___TS.g43207.t1c"
"Montipora_capitata_HIv3___RNAseq.g2534.t1"
"Montipora_capitata_HIv3___TS.g29121.t1"
"Montipora_capitata_HIv3___RNAseq.g652.t1"
"Montipora_capitata_HIv3___RNAseq.g49895.t2"
"Montipora_capitata_HIv3___RNAseq.g30083.t1"
"Montipora_capitata_HIv3___RNAseq.g34245.t1"
"Montipora_capitata_HIv3___RNAseq.g50198.t1"
"Montipora_capitata_HIv3___RNAseq.g49266.t1"
"Montipora_capitata_HIv3___RNAseq.g39797.t1"
"Montipora_capitata_HIv3___RNAseq.g28064.t1"
"Montipora_capitata_HIv3___RNAseq.g10978.t1"
"Montipora_capitata_HIv3___TS.g3900.t1"
"Montipora_capitata_HIv3___RNAseq.g44510.t2"
"Montipora_capitata_HIv3___RNAseq.g30045.t1"
"Montipora_capitata_HIv3___RNAseq.g894.t1"
"Montipora_capitata_HIv3___RNAseq.g39692.t2"
"Montipora_capitata_HIv3___RNAseq.g6329.t1"
"Montipora_capitata_HIv3___RNAseq.g30062.t1"
"Montipora_capitata_HIv3___RNAseq.g27584.t1b"
"Montipora_capitata_HIv3___RNAseq.g44984.t1"
"Montipora_capitata_HIv3___RNAseq.g14823.t1"
"Montipora_capitata_HIv3___TS.g20737.t2"
"Montipora_capitata_HIv3___RNAseq.g1684.t2"
"Montipora_capitata_HIv3___RNAseq.g23144.t1"
"Montipora_capitata_HIv3___RNAseq.g5063.t1"
"Montipora_capitata_HIv3___TS.g17207.t1"
"Montipora_capitata_HIv3___RNAseq.g42944.t1"
"Montipora_capitata_HIv3___TS.g21280.t1"
"Montipora_capitata_HIv3___RNAseq.g24433.t1"
"Montipora_capitata_HIv3___RNAseq.g47979.t1"
"Montipora_capitata_HIv3___TS.g22863.t1c"
"Montipora_capitata_HIv3___RNAseq.20747_t"
"Montipora_capitata_HIv3___RNAseq.g46243.t1"
"Montipora_capitata_HIv3___RNAseq.g20174.t1"
"Montipora_capitata_HIv3___TS.g24317.t2"
"Montipora_capitata_HIv3___TS.g12374.t1"
"Montipora_capitata_HIv3___TS.g7080.t1"
"Montipora_capitata_HIv3___RNAseq.g35463.t2"
"Montipora_capitata_HIv3___RNAseq.g18428.t1"
"Montipora_capitata_HIv3___RNAseq.g7284.t2"
"Montipora_capitata_HIv3___RNAseq.g29195.t1"
"Montipora_capitata_HIv3___RNAseq.g19514.t1"
"Montipora_capitata_HIv3___TS.g40702.t1"
"Montipora_capitata_HIv3___RNAseq.g35132.t1"
"Montipora_capitata_HIv3___TS.g5024.t2"
"Montipora_capitata_HIv3___RNAseq.g41885.t1"
"Montipora_capitata_HIv3___RNAseq.g32157.t1"
"Montipora_capitata_HIv3___RNAseq.g48178.t1"
"Montipora_capitata_HIv3___TS.g18971.t1"
"Montipora_capitata_HIv3___RNAseq.g50101.t1"
"Montipora_capitata_HIv3___RNAseq.g26868.t1"
"Montipora_capitata_HIv3___RNAseq.g16283.t1"
"Montipora_capitata_HIv3___RNAseq.g4722.t1"
"Montipora_capitata_HIv3___RNAseq.g25497.t1"
"Montipora_capitata_HIv3___TS.g41801.t1"
"Montipora_capitata_HIv3___RNAseq.g27862.t1"
"Montipora_capitata_HIv3___TS.g9687.t1"
"Montipora_capitata_HIv3___RNAseq.g41285.t1"
"Montipora_capitata_HIv3___RNAseq.g14700.t1"
"Montipora_capitata_HIv3___RNAseq.g23355.t1"
"Montipora_capitata_HIv3___RNAseq.g5316.t1"
"Montipora_capitata_HIv3___RNAseq.g24712.t2"
"Montipora_capitata_HIv3___RNAseq.g27995.t1"
"Montipora_capitata_HIv3___RNAseq.g40722.t1"
"Montipora_capitata_HIv3___RNAseq.g20792.t1"
"Montipora_capitata_HIv3___RNAseq.g6391.t1"
"Montipora_capitata_HIv3___RNAseq.g5521.t1"
"Montipora_capitata_HIv3___RNAseq.g33828.t1"
"Montipora_capitata_HIv3___RNAseq.g34688.t1"
"Montipora_capitata_HIv3___RNAseq.g26731.t1a"
"Montipora_capitata_HIv3___RNAseq.g49022.t2b"
"Montipora_capitata_HIv3___RNAseq.g38966.t1"
"Montipora_capitata_HIv3___RNAseq.g37189.t1"
"Montipora_capitata_HIv3___RNAseq.g26998.t2"
"Montipora_capitata_HIv3___RNAseq.g11455.t1"
"Montipora_capitata_HIv3___RNAseq.g35629.t1"
"Montipora_capitata_HIv3___RNAseq.g9015.t1"
"Montipora_capitata_HIv3___RNAseq.g24643.t1"
"Montipora_capitata_HIv3___RNAseq.g12717.t1"
"Montipora_capitata_HIv3___RNAseq.g19614.t1"
"Montipora_capitata_HIv3___RNAseq.g29039.t1"
"Montipora_capitata_HIv3___RNAseq.g42271.t1"
"Montipora_capitata_HIv3___RNAseq.g43497.t1"
"Montipora_capitata_HIv3___RNAseq.g33720.t1b"
"Montipora_capitata_HIv3___TS.g46975.t1"
"Montipora_capitata_HIv3___RNAseq.g24201.t1"
"Montipora_capitata_HIv3___RNAseq.g19702.t1"
"Montipora_capitata_HIv3___RNAseq.g46752.t1"
"Montipora_capitata_HIv3___RNAseq.g32174.t1"
"Montipora_capitata_HIv3___TS.g33629.t1"
"Montipora_capitata_HIv3___RNAseq.g25017.t1"
"Montipora_capitata_HIv3___RNAseq.g34067.t1"
"Montipora_capitata_HIv3___RNAseq.g23862.t1"
"Montipora_capitata_HIv3___RNAseq.g37186.t2"
"Montipora_capitata_HIv3___RNAseq.97_t"
"Montipora_capitata_HIv3___RNAseq.g41378.t1"
"Montipora_capitata_HIv3___RNAseq.g3137.t1"
"Montipora_capitata_HIv3___RNAseq.g20177.t1"
"Montipora_capitata_HIv3___RNAseq.g3563.t1"
"Montipora_capitata_HIv3___RNAseq.g35004.t2"
"Montipora_capitata_HIv3___TS.g3722.t1"
"Montipora_capitata_HIv3___RNAseq.g48296.t1"
"Montipora_capitata_HIv3___RNAseq.22296_t"
"Montipora_capitata_HIv3___RNAseq.g15081.t1"
"Montipora_capitata_HIv3___RNAseq.g13251.t1"
"Montipora_capitata_HIv3___RNAseq.g44604.t1"
"Montipora_capitata_HIv3___RNAseq.g34316.t1"
"Montipora_capitata_HIv3___RNAseq.g978.t1b"
"Montipora_capitata_HIv3___RNAseq.g14937.t1"
"Montipora_capitata_HIv3___RNAseq.g24192.t1a"
"Montipora_capitata_HIv3___RNAseq.g15192.t1"
"Montipora_capitata_HIv3___RNAseq.g7556.t1"
"Montipora_capitata_HIv3___RNAseq.g32821.t1"
"Montipora_capitata_HIv3___RNAseq.g48045.t1"
"Montipora_capitata_HIv3___TS.g29299.t3"
"Montipora_capitata_HIv3___TS.g27259.t2"
"Montipora_capitata_HIv3___RNAseq.g14815.t1"
"Montipora_capitata_HIv3___RNAseq.g7143.t1"
"Montipora_capitata_HIv3___RNAseq.g23574.t1"
"Montipora_capitata_HIv3___RNAseq.g3255.t1"
"Montipora_capitata_HIv3___TS.g29056.t1"
"Montipora_capitata_HIv3___RNAseq.g4781.t1"
"Montipora_capitata_HIv3___RNAseq.g1052.t1"
"Montipora_capitata_HIv3___RNAseq.g5381.t1a"
"Montipora_capitata_HIv3___RNAseq.g10482.t1"
"Montipora_capitata_HIv3___RNAseq.g41260.t1"
"Montipora_capitata_HIv3___TS.g26731.t1"
"Montipora_capitata_HIv3___RNAseq.g3281.t1"
"Montipora_capitata_HIv3___RNAseq.g15608.t1"
"Montipora_capitata_HIv3___RNAseq.g39327.t3"
"Montipora_capitata_HIv3___TS.g46637.t1"
"Montipora_capitata_HIv3___RNAseq.g17973.t1"
"Montipora_capitata_HIv3___TS.g10038.t1"
"Montipora_capitata_HIv3___RNAseq.g23383.t1"
"Montipora_capitata_HIv3___RNAseq.g41521.t1"
"Montipora_capitata_HIv3___RNAseq.g11721.t1"
"Montipora_capitata_HIv3___TS.g44848.t1a"
"Montipora_capitata_HIv3___RNAseq.g49676.t1"
"Montipora_capitata_HIv3___RNAseq.g45097.t1"
"Montipora_capitata_HIv3___RNAseq.g1549.t1"
"Montipora_capitata_HIv3___RNAseq.g41731.t1"
"Montipora_capitata_HIv3___RNAseq.g40721.t1"
"Montipora_capitata_HIv3___RNAseq.g45026.t1"
"Montipora_capitata_HIv3___TS.g11012.t1"
"Montipora_capitata_HIv3___RNAseq.g8237.t1"
"Montipora_capitata_HIv3___RNAseq.g29277.t1"
"Montipora_capitata_HIv3___RNAseq.g12776.t1"
"Montipora_capitata_HIv3___TS.g50556.t1"
"Montipora_capitata_HIv3___RNAseq.g24180.t1"
"Montipora_capitata_HIv3___TS.g48155.t1"
"Montipora_capitata_HIv3___TS.g11551.t1b"
"Montipora_capitata_HIv3___RNAseq.g24276.t1"
"Montipora_capitata_HIv3___RNAseq.g44668.t1"
"Montipora_capitata_HIv3___RNAseq.g30370.t1"
"Montipora_capitata_HIv3___RNAseq.g39925.t1"
"Montipora_capitata_HIv3___RNAseq.g34951.t1"
"Montipora_capitata_HIv3___RNAseq.g897.t1"
"Montipora_capitata_HIv3___RNAseq.g3042.t1"
"Montipora_capitata_HIv3___RNAseq.g35385.t1"
"Montipora_capitata_HIv3___TS.g5613.t1"
"Montipora_capitata_HIv3___TS.g11210.t1"
"Montipora_capitata_HIv3___RNAseq.g43167.t1"
"Montipora_capitata_HIv3___RNAseq.g49650.t1"
"Montipora_capitata_HIv3___RNAseq.g3263.t1"
"Montipora_capitata_HIv3___RNAseq.g3395.t1"
"Montipora_capitata_HIv3___RNAseq.g44348.t1"
"Montipora_capitata_HIv3___TS.g29000.t1"
"Montipora_capitata_HIv3___TS.g40371.t1"
"Montipora_capitata_HIv3___RNAseq.g517.t1"
"Montipora_capitata_HIv3___TS.g7624.t1"
"Montipora_capitata_HIv3___RNAseq.g27570.t1"
"Montipora_capitata_HIv3___RNAseq.g27000.t1"
"Montipora_capitata_HIv3___TS.g47183.t1"
"Montipora_capitata_HIv3___RNAseq.g45476.t2"
"Montipora_capitata_HIv3___RNAseq.g34652.t1"
"Montipora_capitata_HIv3___RNAseq.g4604.t1"
"Montipora_capitata_HIv3___RNAseq.g3219.t1"
"Montipora_capitata_HIv3___TS.g7400.t1"
"Montipora_capitata_HIv3___TS.g9659.t1"
"Montipora_capitata_HIv3___RNAseq.g7237.t1"
"Montipora_capitata_HIv3___TS.g49098.t1"
"Montipora_capitata_HIv3___TS.g42076.t1"
"Montipora_capitata_HIv3___RNAseq.g45526.t1"
"Montipora_capitata_HIv3___RNAseq.g5126.t1"
"Montipora_capitata_HIv3___RNAseq.g12085.t1"
"Montipora_capitata_HIv3___RNAseq.g41346.t1"
"Montipora_capitata_HIv3___RNAseq.g26610.t1"
"Montipora_capitata_HIv3___TS.g32067.t1"
