"Gene"
"Montipora_capitata_HIv3___RNAseq.g24713.t1"
"Montipora_capitata_HIv3___TS.g5423.t2"
"Montipora_capitata_HIv3___RNAseq.g12636.t1"
"Montipora_capitata_HIv3___RNAseq.g33782.t1"
"Montipora_capitata_HIv3___RNAseq.g14974.t1"
"Montipora_capitata_HIv3___RNAseq.42580_t"
"Montipora_capitata_HIv3___TS.g9451.t2a"
"Montipora_capitata_HIv3___RNAseq.g38992.t1"
"Montipora_capitata_HIv3___RNAseq.g35629.t1"
"Montipora_capitata_HIv3___RNAseq.g11529.t1"
"Montipora_capitata_HIv3___RNAseq.g45577.t1"
"Montipora_capitata_HIv3___RNAseq.g12891.t1"
"Montipora_capitata_HIv3___RNAseq.g23149.t1"
"Montipora_capitata_HIv3___RNAseq.g7365.t1"
"Montipora_capitata_HIv3___TS.g16276.t1"
"Montipora_capitata_HIv3___RNAseq.g44083.t1"
"Montipora_capitata_HIv3___RNAseq.g49964.t1"
"Montipora_capitata_HIv3___RNAseq.g7366.t1"
"Montipora_capitata_HIv3___RNAseq.g45961.t1"
"Montipora_capitata_HIv3___RNAseq.g15189.t1"
"Montipora_capitata_HIv3___RNAseq.g43125.t1"
"Montipora_capitata_HIv3___RNAseq.g24554.t2"
"Montipora_capitata_HIv3___RNAseq.g49350.t1"
"Montipora_capitata_HIv3___RNAseq.g41256.t1c"
"Montipora_capitata_HIv3___RNAseq.g48830.t1"
"Montipora_capitata_HIv3___RNAseq.g45613.t2"
"Montipora_capitata_HIv3___RNAseq.g916.t1a"
"Montipora_capitata_HIv3___RNAseq.g14815.t1"
"Montipora_capitata_HIv3___RNAseq.g37005.t1"
"Montipora_capitata_HIv3___TS.g43989.t1"
"Montipora_capitata_HIv3___RNAseq.g7210.t1"
"Montipora_capitata_HIv3___RNAseq.g48687.t1"
"Montipora_capitata_HIv3___RNAseq.g13230.t1"
"Montipora_capitata_HIv3___RNAseq.g11766.t1"
"Montipora_capitata_HIv3___RNAseq.g37006.t1"
"Montipora_capitata_HIv3___TS.g26932.t2"
"Montipora_capitata_HIv3___RNAseq.g41552.t1"
"Montipora_capitata_HIv3___RNAseq.g10752.t1"
"Montipora_capitata_HIv3___RNAseq.g5101.t1"
"Montipora_capitata_HIv3___RNAseq.g33128.t1"
"Montipora_capitata_HIv3___RNAseq.g6588.t1"
"Montipora_capitata_HIv3___RNAseq.g43497.t1"
"Montipora_capitata_HIv3___TS.g42217.t1"
"Montipora_capitata_HIv3___RNAseq.g18494.t1"
"Montipora_capitata_HIv3___RNAseq.g15163.t1"
"Montipora_capitata_HIv3___TS.g41680.t2"
"Montipora_capitata_HIv3___TS.g26911.t1"
"Montipora_capitata_HIv3___RNAseq.g11969.t1"
"Montipora_capitata_HIv3___RNAseq.g33360.t1"
"Montipora_capitata_HIv3___RNAseq.g32308.t1"
"Montipora_capitata_HIv3___RNAseq.g391.t1"
"Montipora_capitata_HIv3___TS.g4059.t2"
"Montipora_capitata_HIv3___RNAseq.g45128.t1"
"Montipora_capitata_HIv3___TS.g41761.t2"
"Montipora_capitata_HIv3___RNAseq.g24624.t1"
"Montipora_capitata_HIv3___RNAseq.g10437.t1"
"Montipora_capitata_HIv3___RNAseq.g5020.t1"
"Montipora_capitata_HIv3___RNAseq.g35004.t2"
"Montipora_capitata_HIv3___RNAseq.g34924.t1"
"Montipora_capitata_HIv3___RNAseq.g23607.t1"
"Montipora_capitata_HIv3___RNAseq.g49226.t1"
"Montipora_capitata_HIv3___RNAseq.g24374.t2"
"Montipora_capitata_HIv3___RNAseq.g12731.t1"
"Montipora_capitata_HIv3___RNAseq.g27007.t1"
"Montipora_capitata_HIv3___RNAseq.g20073.t1"
"Montipora_capitata_HIv3___RNAseq.g50136.t1"
"Montipora_capitata_HIv3___RNAseq.g50130.t1"
"Montipora_capitata_HIv3___RNAseq.g28076.t1"
"Montipora_capitata_HIv3___RNAseq.g9642.t1"
"Montipora_capitata_HIv3___TS.g49843.t2"
"Montipora_capitata_HIv3___RNAseq.g717.t3"
"Montipora_capitata_HIv3___RNAseq.g45514.t1"
"Montipora_capitata_HIv3___RNAseq.g29039.t1"
"Montipora_capitata_HIv3___RNAseq.g16604.t1"
"Montipora_capitata_HIv3___RNAseq.g1197.t1"
"Montipora_capitata_HIv3___RNAseq.g42735.t1"
"Montipora_capitata_HIv3___RNAseq.g12803.t1"
"Montipora_capitata_HIv3___RNAseq.g37680.t1"
"Montipora_capitata_HIv3___RNAseq.g26182.t1"
"Montipora_capitata_HIv3___RNAseq.g27780.t1"
"Montipora_capitata_HIv3___TS.g16257.t1b"
"Montipora_capitata_HIv3___RNAseq.g35527.t1"
"Montipora_capitata_HIv3___RNAseq.g45474.t1"
"Montipora_capitata_HIv3___RNAseq.g9810.t1"
"Montipora_capitata_HIv3___RNAseq.g28064.t1"
"Montipora_capitata_HIv3___RNAseq.g19738.t1"
"Montipora_capitata_HIv3___RNAseq.g12836.t1"
"Montipora_capitata_HIv3___RNAseq.g7326.t1"
"Montipora_capitata_HIv3___RNAseq.g50117.t1"
"Montipora_capitata_HIv3___RNAseq.g12022.t1"
"Montipora_capitata_HIv3___RNAseq.g18328.t1"
"Montipora_capitata_HIv3___RNAseq.g15678.t1"
"Montipora_capitata_HIv3___RNAseq.g15653.t1"
"Montipora_capitata_HIv3___RNAseq.g45378.t1"
"Montipora_capitata_HIv3___RNAseq.g13008.t1"
"Montipora_capitata_HIv3___RNAseq.g35261.t1"
"Montipora_capitata_HIv3___RNAseq.g7145.t1"
"Montipora_capitata_HIv3___RNAseq.g8667.t1"
"Montipora_capitata_HIv3___TS.g41058.t2"
"Montipora_capitata_HIv3___RNAseq.g9138.t1"
"Montipora_capitata_HIv3___RNAseq.g43117.t1"
"Montipora_capitata_HIv3___TS.g6873.t1"
"Montipora_capitata_HIv3___RNAseq.g20881.t1"
"Montipora_capitata_HIv3___RNAseq.g45447.t1"
"Montipora_capitata_HIv3___RNAseq.g48881.t1"
"Montipora_capitata_HIv3___RNAseq.g44900.t1"
"Montipora_capitata_HIv3___RNAseq.g29259.t1"
"Montipora_capitata_HIv3___RNAseq.g23500.t1"
"Montipora_capitata_HIv3___RNAseq.g30091.t1"
"Montipora_capitata_HIv3___RNAseq.g23383.t1"
"Montipora_capitata_HIv3___RNAseq.g13613.t1"
"Montipora_capitata_HIv3___RNAseq.g40398.t1"
"Montipora_capitata_HIv3___RNAseq.g6719.t2"
"Montipora_capitata_HIv3___RNAseq.g38995.t1"
"Montipora_capitata_HIv3___TS.g9755.t1a"
"Montipora_capitata_HIv3___TS.g4967.t1"
"Montipora_capitata_HIv3___TS.g24579.t1"
"Montipora_capitata_HIv3___RNAseq.g37235.t1"
"Montipora_capitata_HIv3___RNAseq.g23044.t1"
"Montipora_capitata_HIv3___RNAseq.g50445.t1"
"Montipora_capitata_HIv3___RNAseq.g35695.t1"
"Montipora_capitata_HIv3___RNAseq.g35217.t1"
"Montipora_capitata_HIv3___TS.g47827.t2"
